32.064	0	0
32.065	0	0
32.065	0	0
32.066	0	0
32.066	0	0
32.067	0	0
32.067	0	0
32.068	0	0
32.068	0	0
32.069	0	0
32.069	0	0
32.07	0	0
32.07	0	0
32.071	0	0
32.071	0	0
32.072	0	0
32.072	0	0
32.073	0	0
32.073	0	0
32.074	0	0
32.074	0	0
32.075	0	0
32.075	0	0
32.076	0	0
32.077	0	0
32.077	0	0
32.078	0	0
32.078	0	0
32.079	0	0
32.079	0	0
32.08	0	0
32.08	0	0
32.081	0	0
32.081	0	0
32.082	0	0
32.082	0	0
32.083	0	0
32.083	0	0
32.084	0	0
32.084	0	0
32.085	0	0
32.085	0	0
32.086	0	0
32.086	0	0
32.087	0	0
32.087	0	0
32.088	0	0
32.088	0	0
32.089	0	0
32.09	0	0
32.09	0	0
32.091	0	0
32.091	0	0
32.092	0	0
32.092	0	0
32.093	0	0
32.093	0	0
32.094	0	0
32.094	0	0
32.095	0	0
32.095	0	0
32.096	0	0
32.096	0	0
32.097	0	0
32.097	0	0
32.098	0	0
32.098	0	0
32.099	0	0
32.099	0	0
32.1	0	0
32.1	0	0
32.101	0	0
32.101	0	0
32.102	0	0
32.102	0	0
32.103	0	0
32.104	0	0
32.104	0	0
32.105	0	0
32.105	0	0
32.106	0	0
32.106	0	0
32.107	0	0
32.107	0	0
32.108	0	0
32.108	0	0
32.109	0	0
32.109	0	0
32.11	0	0
32.11	0	0
32.111	0	0
32.111	0	0
32.112	0	0
32.112	0	0
32.113	0	0
32.113	0	0
32.114	0	0
32.114	0	0
32.115	0	0
32.115	0	0
32.116	0	0
32.117	0	0
32.117	0	0
32.118	0	0
32.118	0	0
32.119	0	0
32.119	0	0
32.12	0	0
32.12	0	0
32.121	0	0
32.121	0	0
32.122	0	0
32.122	0	0
32.123	0	0
32.123	0	0
32.124	0	0
32.124	0	0
32.125	0	0
32.125	0	0
32.126	0	0
32.126	0	0
32.127	0	0
32.127	0	0
32.128	0	0
32.128	0	0
32.129	0	0
32.129	0	0
32.13	0	0
32.131	0	0
32.131	0	0
32.132	0	0
32.132	0	0
32.133	0	0
32.133	0	0
32.134	0	0
32.134	0	0
32.135	0	0
32.135	0	0
32.136	0	0
32.136	0	0
32.137	0	0
32.137	0	0
32.138	0	0
32.138	0	0
32.139	0	0
32.139	0	0
32.14	0	0
32.14	0	0
32.141	0	0
32.141	0	0
32.142	0	0
32.142	0	0
32.143	0	0
32.144	0	0
32.144	0	0
32.145	0	0
32.145	0	0
32.146	0	0
32.146	0	0
32.147	0	0
32.147	0	0
32.148	0	0
32.148	0	0
32.149	0	0
32.149	0	0
32.15	0	0
32.15	0	0
32.151	0	0
32.151	0	0
32.152	0	0
32.152	0	0
32.153	0	0
32.153	0	0
32.154	0	0
32.154	0	0
32.155	0	0
32.155	0	0
32.156	0	0
32.156	0	0
32.157	0	0
32.158	0	0
32.158	0	0
32.159	0	0
32.159	0	0
32.16	0	0
32.16	0	0
32.161	0	0
32.161	0	0
32.162	0	0
32.162	0	0
32.163	0	0
32.163	0	0
32.164	0	0
32.164	0	0
32.165	0	0
32.165	0	0
32.166	0	0
32.166	0	0
32.167	0	0
32.167	0	0
32.168	0	0
32.168	0	0
32.169	0	0
32.169	0	0
32.17	0	0
32.17	0	0
32.171	0	0
32.172	0	0
32.172	0	0
32.173	0	0
32.173	0	0
32.174	0	0
32.174	0	0
32.175	0	0
32.175	0	0
32.176	0	0
32.176	0	0
32.177	0	0
32.177	0	0
32.178	0	0
32.178	0	0
32.179	0	0
32.179	0	0
32.18	0	0
32.18	0	0
32.181	0	0
32.181	0	0
32.182	0	0
32.182	0	0
32.183	0	0
32.183	0	0
32.184	0	0
32.185	0	0
32.185	0	0
32.186	0	0
32.186	0	0
32.187	0	0
32.187	0	0
32.188	0	0
32.188	0	0
32.189	0	0
32.189	0	0
32.19	0	0
32.19	0	0
32.191	0	0
32.191	0	0
32.192	0	0
32.192	0	0
32.193	0	0
32.193	0	0
32.194	0	0
32.194	0	0
32.195	0	0
32.195	0	0
32.196	0	0
32.196	0	0
32.197	0	0
32.197	0	0
32.198	0	0
32.199	0	0
32.199	0	0
32.2	0	0
32.2	0	0
32.201	0	0
32.201	0	0
32.202	0	0
32.202	0	0
32.203	0	0
32.203	0	0
32.204	0	0
32.204	0	0
32.205	0	0
32.205	0	0
32.206	0	0
32.206	0	0
32.207	0	0
32.207	0	0
32.208	0	0
32.208	0	0
32.209	0	0
32.209	0	0
32.21	0	0
32.21	0	0
32.211	0	0
32.212	0	0
32.212	0	0
32.213	0	0
32.213	0	0
32.214	0	0
32.214	0	0
32.215	0	0
32.215	0	0
32.216	0	0
32.216	0	0
32.217	0	0
32.217	0	0
32.218	0	0
32.218	0	0
32.219	0	0
32.219	0	0
32.22	0	0
32.22	0	0
32.221	0	0
32.221	0	0
32.222	0	0
32.222	0	0
32.223	0	0
32.223	0	0
32.224	0	0
32.224	0	0
32.225	0	0
32.226	0	0
32.226	0	0
32.227	0	0
32.227	0	0
32.228	0	0
32.228	0	0
32.229	0	0
32.229	0	0
32.23	0	0
32.23	0	0
32.231	0	0
32.231	0	0
32.232	0	0
32.232	0	0
32.233	0	0
32.233	0	0
32.234	0	0
32.234	0	0
32.235	0	0
32.235	0	0
32.236	0	0
32.236	0	0
32.237	0	0
32.237	0	0
32.238	0	0
32.239	0	0
32.239	0	0
32.24	0	0
32.24	0	0
32.241	0	0
32.241	0	0
32.242	0	0
32.242	0	0
32.243	0	0
32.243	0	0
32.244	0	0
32.244	0	0
32.245	0	0
32.245	0	0
32.246	0	0
32.246	0	0
32.247	0	0
32.247	0	0
32.248	0	0
32.248	0	0
32.249	0	0
32.249	0	0
32.25	0	0
32.25	0	0
32.251	0	0
32.252	0	0
32.252	0	0
32.253	0	0
32.253	0	0
32.254	0	0
32.254	0	0
32.255	0	0
32.255	0	0
32.256	0	0
32.256	0	0
32.257	0	0
32.257	0	0
32.258	0	0
32.258	0	0
32.259	0	0
32.259	0	0
32.26	0	0
32.26	0	0
32.261	0	0
32.261	0	0
32.262	0	0
32.262	0	0
32.263	0	0
32.263	0	0
32.264	0	0
32.264	0	0
32.265	0	0
32.266	0	0
32.266	0	0
32.267	0	0
32.267	0	0
32.268	0	0
32.268	0	0
32.269	0	0
32.269	0	0
32.27	0	0
32.27	0	0
32.271	0	0
32.271	0	0
32.272	0	0
32.272	0	0
32.273	0	0
32.273	0	0
32.274	0	0
32.274	0	0
32.275	0	0
32.275	0	0
32.276	0	0
32.276	0	0
32.277	0	0
32.277	0	0
32.278	0	0
32.279	0	0
32.279	0	0
32.28	0	0
32.28	0	0
32.281	0	0
32.281	0	0
32.282	0	0
32.282	0	0
32.283	0	0
32.283	0	0
32.284	0	0
32.284	0	0
32.285	0	0
32.285	0	0
32.286	0	0
32.286	0	0
32.287	0	0
32.287	0	0
32.288	0	0
32.288	0	0
32.289	0	0
32.289	0	0
32.29	0	0
32.29	0	0
32.291	0	0
32.291	0	0
32.292	0	0
32.293	0	0
32.293	0	0
32.294	0	0
32.294	0	0
32.295	0	0
32.295	0	0
32.296	0	0
32.296	0	0
32.297	0	0
32.297	0	0
32.298	0	0
32.298	0	0
32.299	0	0
32.299	0	0
32.3	0	0
32.3	0	0
32.301	0	0
32.301	0	0
32.302	0	0
32.302	0	0
32.303	0	0
32.303	0	0
32.304	0	0
32.304	0	0
32.305	0	0
32.306	0	0
32.306	0	0
32.307	0	0
32.307	0	0
32.308	0	0
32.308	0	0
32.309	0	0
32.309	0	0
32.31	0	0
32.31	0	0
32.311	0	0
32.311	0	0
32.312	0	0
32.312	0	0
32.313	0	0
32.313	0	0
32.314	0	0
32.314	0	0
32.315	0	0
32.315	0	0
32.316	0	0
32.316	0	0
32.317	0	0
32.317	0	0
32.318	0	0
32.318	0	0
32.319	0	0
32.32	0	0
32.32	0	0
32.321	0	0
32.321	0	0
32.322	0	0
32.322	0	0
32.323	0	0
32.323	0	0
32.324	0	0
32.324	0	0
32.325	0	0
32.325	0	0
32.326	0	0
32.326	0	0
32.327	0	0
32.327	0	0
32.328	0	0
32.328	0	0
32.329	0	0
32.329	0	0
32.33	0	0
32.33	0	0
32.331	0	0
32.331	0	0
32.332	0	0
32.333	0	0
32.333	0	0
32.334	0	0
32.334	0	0
32.335	0	0
32.335	0	0
32.336	0	0
32.336	0	0
32.337	0	0
32.337	0	0
32.338	0	0
32.338	0	0
32.339	0	0
32.339	0	0
32.34	0	0
32.34	0	0
32.341	0	0
32.341	0	0
32.342	0	0
32.342	0	0
32.343	0	0
32.343	0	0
32.344	0	0
32.344	0	0
32.345	0	0
32.345	0	0
32.346	0	0
32.347	0	0
32.347	0	0
32.348	0	0
32.348	0	0
32.349	0	0
32.349	0	0
32.35	0	0
32.35	0	0
32.351	0	0
32.351	0	0
32.352	0	0
32.352	0	0
32.353	0	0
32.353	0	0
32.354	0	0
32.354	0	0
32.355	0	0
32.355	0	0
32.356	0	0
32.356	0	0
32.357	0	0
32.357	0	0
32.358	0	0
32.358	0	0
32.359	0	0
32.359	0	0
32.36	0	0
32.361	0	0
32.361	0	0
32.362	0	0
32.362	0	0
32.363	0	0
32.363	0	0
32.364	0	0
32.364	0	0
32.365	0	0
32.365	0	0
32.366	0	0
32.366	0	0
32.367	0	0
32.367	0	0
32.368	0	0
32.368	0	0
32.369	0	0
32.369	0	0
32.37	0	0
32.37	0	0
32.371	0	0
32.371	0	0
32.372	0	0
32.372	0	0
32.373	0	0
32.374	0	0
32.374	0	0
32.375	0	0
32.375	0	0
32.376	0	0
32.376	0	0
32.377	0	0
32.377	0	0
32.378	0	0
32.378	0	0
32.379	0	0
32.379	0	0
32.38	0	0
32.38	0	0
32.381	0	0
32.381	0	0
32.382	0	0
32.382	0	0
32.383	0	0
32.383	0	0
32.384	0	0
32.384	0	0
32.385	0	0
32.385	0	0
32.386	0	0
32.386	0	0
32.387	0	0
32.388	0	0
32.388	0	0
32.389	0	0
32.389	0	0
32.39	0	0
32.39	0	0
32.391	0	0
32.391	0	0
32.392	0	0
32.392	0	0
32.393	0	0
32.393	0	0
32.394	0	0
32.394	0	0
32.395	0	0
32.395	0	0
32.396	0	0
32.396	0	0
32.397	0	0
32.397	0	0
32.398	0	0
32.398	0	0
32.399	0	0
32.399	0	0
32.4	0	0
32.401	0	0
32.401	0	0
32.402	0	0
32.402	0	0
32.403	0	0
32.403	0	0
32.404	0	0
32.404	0	0
32.405	0	0
32.405	0	0
32.406	0	0
32.406	0	0
32.407	0	0
32.407	0	0
32.408	0	0
32.408	0	0
32.409	0	0
32.409	0	0
32.41	0	0
32.41	0	0
32.411	0	0
32.411	0	0
32.412	0	0
32.412	0	0
32.413	0	0
32.413	0	0
32.414	0	0
32.415	0	0
32.415	0	0
32.416	0	0
32.416	0	0
32.417	0	0
32.417	0	0
32.418	0	0
32.418	0	0
32.419	0	0
32.419	0	0
32.42	0	0
32.42	0	0
32.421	0	0
32.421	0	0
32.422	0	0
32.422	0	0
32.423	0	0
32.423	0	0
32.424	0	0
32.424	0	0
32.425	0	0
32.425	0	0
32.426	0	0
32.426	0	0
32.427	0	0
32.428	0	0
32.428	0	0
32.429	0	0
32.429	0	0
32.43	0	0
32.43	0	0
32.431	0	0
32.431	0	0
32.432	0	0
32.432	0	0
32.433	0	0
32.433	0	0
32.434	0	0
32.434	0	0
32.435	0	0
32.435	0	0
32.436	0	0
32.436	0	0
32.437	0	0
32.437	0	0
32.438	0	0
32.438	0	0
32.439	0	0
32.439	0	0
32.44	0	0
32.441	0	0
32.441	0	0
32.442	0	0
32.442	0	0
32.443	0	0
32.443	0	0
32.444	0	0
32.444	0	0
32.445	0	0
32.445	0	0
32.446	0	0
32.446	0	0
32.447	0	0
32.447	0	0
32.448	0	0
32.448	0	0
32.449	0	0
32.449	0	0
32.45	0	0
32.45	0	0
32.451	0	0
32.451	0	0
32.452	0	0
32.452	0	0
32.453	0	0
32.453	0	0
32.454	0	0
32.455	0	0
32.455	0	0
32.456	0	0
32.456	0	0
32.457	0	0
32.457	0	0
32.458	0	0
32.458	0	0
32.459	0	0
32.459	0	0
32.46	0	0
32.46	0	0
32.461	0	0
32.461	0	0
32.462	0	0
32.462	0	0
32.463	0	0
32.463	0	0
32.464	0	0
32.464	0	0
32.465	0	0
32.465	0	0
32.466	0	0
32.466	0	0
32.467	0	0
32.468	0	0
32.468	0	0
32.469	0	0
32.469	0	0
32.47	0	0
32.47	0	0
32.471	0	0
32.471	0	0
32.472	0	0
32.472	0	0
32.473	0	0
32.473	0	0
32.474	0	0
32.474	0	0
32.475	0	0
32.475	0	0
32.476	0	0
32.476	0	0
32.477	0	0
32.477	0	0
32.478	0	0
32.478	0	0
32.479	0	0
32.479	0	0
32.48	0	0
32.48	0	0
32.481	0	0
32.482	0	0
32.482	0	0
32.483	0	0
32.483	0	0
32.484	0	0
32.484	0	0
32.485	0	0
32.485	0	0
32.486	0	0
32.486	0	0
32.487	0	0
32.487	0	0
32.488	0	0
32.488	0	0
32.489	0	0
32.489	0	0
32.49	0	0
32.49	0	0
32.491	0	0
32.491	0	0
32.492	0	0
32.492	0	0
32.493	0	0
32.493	0	0
32.494	0	0
32.495	0	0
32.495	0	0
32.496	0	0
32.496	0	0
32.497	0	0
32.497	0	0
32.498	0	0
32.498	0	0
32.499	0	0
32.499	0	0
32.5	0	0
32.5	0	0
32.501	0	0
32.501	0	0
32.502	0	0
32.502	0	0
32.503	0	0
32.503	0	0
32.504	0	0
32.504	0	0
32.505	0	0
32.505	0	0
32.506	0	0
32.506	0	0
32.507	0	0
32.507	0	0
32.508	0	0
32.509	0	0
32.509	0	0
32.51	0	0
32.51	0	0
32.511	0	0
32.511	0	0
32.512	0	0
32.512	0	0
32.513	0	0
32.513	0	0
32.514	0	0
32.514	0	0
32.515	0	0
32.515	0	0
32.516	0	0
32.516	0	0
32.517	0	0
32.517	0	0
32.518	0	0
32.518	0	0
32.519	0	0
32.519	0	0
32.52	0	0
32.52	0	0
32.521	0	0
32.522	0	0
32.522	0	0
32.523	0	0
32.523	0	0
32.524	0	0
32.524	0	0
32.525	0	0
32.525	0	0
32.526	0	0
32.526	0	0
32.527	0	0
32.527	0	0
32.528	0	0
32.528	0	0
32.529	0	0
32.529	0	0
32.53	0	0
32.53	0	0
32.531	0	0
32.531	0	0
32.532	0	0
32.532	0	0
32.533	0	0
32.533	0	0
32.534	0	0
32.534	0	0
32.535	0	0
32.536	0	0
32.536	0	0
32.537	0	0
32.537	0	0
32.538	0	0
32.538	0	0
32.539	0	0
32.539	0	0
32.54	0	0
32.54	0	0
32.541	0	0
32.541	0	0
32.542	0	0
32.542	0	0
32.543	0	0
32.543	0	0
32.544	0	0
32.544	0	0
32.545	0	0
32.545	0	0
32.546	0	0
32.546	0	0
32.547	0	0
32.547	0	0
32.548	0	0
32.548	0	0
32.549	0	0
32.55	0	0
32.55	0	0
32.551	0	0
32.551	0	0
32.552	0	0
32.552	0	0
32.553	0	0
32.553	0	0
32.554	0	0
32.554	0	0
32.555	0	0
32.555	0	0
32.556	0	0
32.556	0	0
32.557	0	0
32.557	0	0
32.558	0	0
32.558	0	0
32.559	0	0
32.559	0	0
32.56	0	0
32.56	0	0
32.561	0	0
32.561	0	0
32.562	0	0
32.563	0	0
32.563	0	0
32.564	0	0
32.564	0	0
32.565	0	0
32.565	0	0
32.566	0	0
32.566	0	0
32.567	0	0
32.567	0	0
32.568	0	0
32.568	0	0
32.569	0	0
32.569	0	0
32.57	0	0
32.57	0	0
32.571	0	0
32.571	0	0
32.572	0	0
32.572	0	0
32.573	0	0
32.573	0	0
32.574	0	0
32.574	0	0
32.575	0	0
32.575	0	0
32.576	0	0
32.577	0	0
32.577	0	0
32.578	0	0
32.578	0	0
32.579	0	0
32.579	0	0
32.58	0	0
32.58	0	0
32.581	0	0
32.581	0	0
32.582	0	0
32.582	0	0
32.583	0	0
32.583	0	0
32.584	0	0
32.584	0	0
32.585	0	0
32.585	0	0
32.586	0	0
32.586	0	0
32.587	0	0
32.587	0	0
32.588	0	0
32.588	0	0
32.589	0	0
32.59	0	0
32.59	0	0
32.591	0	0
32.591	0	0
32.592	0	0
32.592	0	0
32.593	0	0
32.593	0	0
32.594	0	0
32.594	0	0
32.595	0	0
32.595	0	0
32.596	0	0
32.596	0	0
32.597	0	0
32.597	0	0
32.598	0	0
32.598	0	0
32.599	0	0
32.599	0	0
32.6	0	0
32.6	0	0
32.601	0	0
32.601	0	0
32.602	0	0
32.602	0	0
32.603	0	0
32.604	0	0
32.604	0	0
32.605	0	0
32.605	0	0
32.606	0	0
32.606	0	0
32.607	0	0
32.607	0	0
32.608	0	0
32.608	0	0
32.609	0	0
32.609	0	0
32.61	0	0
32.61	0	0
32.611	0	0
32.611	0	0
32.612	0	0
32.612	0	0
32.613	0	0
32.613	0	0
32.614	0	0
32.614	0	0
32.615	0	0
32.615	0	0
32.616	0	0
32.617	0	0
32.617	0	0
32.618	0	0
32.618	0	0
32.619	0	0
32.619	0	0
32.62	0	0
32.62	0	0
32.621	0	0
32.621	0	0
32.622	0	0
32.622	0	0
32.623	0	0
32.623	0	0
32.624	0	0
32.624	0	0
32.625	0	0
32.625	0	0
32.626	0	0
32.626	0	0
32.627	0	0
32.627	0	0
32.628	0	0
32.628	0	0
32.629	0	0
32.63	0	0
32.63	0	0
32.631	0	0
32.631	0	0
32.632	0	0
32.632	0	0
32.633	0	0
32.633	0	0
32.634	0	0
32.634	0	0
32.635	0	0
32.635	0	0
32.636	0	0
32.636	0	0
32.637	0	0
32.637	0	0
32.638	0	0
32.638	0	0
32.639	0	0
32.639	0	0
32.64	0	0
32.64	0	0
32.641	0	0
32.641	0	0
32.642	0	0
32.642	0	0
32.643	0	0
32.644	0	0
32.644	0	0
32.645	0	0
32.645	0	0
32.646	0	0
32.646	0	0
32.647	0	0
32.647	0	0
32.648	0	0
32.648	0	0
32.649	0	0
32.649	0	0
32.65	0	0
32.65	0	0
32.651	0	0
32.651	0	0
32.652	0	0
32.652	0	0
32.653	0	0
32.653	0	0
32.654	0	0
32.654	0	0
32.655	0	0
32.655	0	0
32.656	0	0
32.657	0	0
32.657	0	0
32.658	0	0
32.658	0	0
32.659	0	0
32.659	0	0
32.66	0	0
32.66	0	0
32.661	0	0
32.661	0	0
32.662	0	0
32.662	0	0
32.663	0	0
32.663	0	0
32.664	0	0
32.664	0	0
32.665	0	0
32.665	0	0
32.666	0	0
32.666	0	0
32.667	0	0
32.667	0	0
32.668	0	0
32.668	0	0
32.669	0	0
32.669	0	0
32.67	0	0
32.671	0	0
32.671	0	0
32.672	0	0
32.672	0	0
32.673	0	0
32.673	0	0
32.674	0	0
32.674	0	0
32.675	0	0
32.675	0	0
32.676	0	0
32.676	0	0
32.677	0	0
32.677	0	0
32.678	0	0
32.678	0	0
32.679	0	0
32.679	0	0
32.68	0	0
32.68	0	0
32.681	0	0
32.681	0	0
32.682	0	0
32.682	0	0
32.683	0	0
32.684	0	0
32.684	0	0
32.685	0	0
32.685	0	0
32.686	0	0
32.686	0	0
32.687	0	0
32.687	0	0
32.688	0	0
32.688	0	0
32.689	0	0
32.689	0	0
32.69	0	0
32.69	0	0
32.691	0	0
32.691	0	0
32.692	0	0
32.692	0	0
32.693	0	0
32.693	0	0
32.694	0	0
32.694	0	0
32.695	0	0
32.695	0	0
32.696	0	0
32.696	0	0
32.697	0	0
32.698	0	0
32.698	0	0
32.699	0	0
32.699	0	0
32.7	0	0
32.7	0	0
32.701	0	0
32.701	0	0
32.702	0	0
32.702	0	0
32.703	0	0
32.703	0	0
32.704	0	0
32.704	0	0
32.705	0	0
32.705	0	0
32.706	0	0
32.706	0	0
32.707	0	0
32.707	0	0
32.708	0	0
32.708	0	0
32.709	0	0
32.709	0	0
32.71	0	0
32.711	0	0
32.711	0	0
32.712	0	0
32.712	0	0
32.713	0	0
32.713	0	0
32.714	0	0
32.714	0	0
32.715	0	0
32.715	0	0
32.716	0	0
32.716	0	0
32.717	0	0
32.717	0	0
32.718	0	0
32.718	0	0
32.719	0	0
32.719	0	0
32.72	0	0
32.72	0	0
32.721	0	0
32.721	0	0
32.722	0	0
32.722	0	0
32.723	0	0
32.723	0	0
32.724	0	0
32.725	0	0
32.725	0	0
32.726	0	0
32.726	0	0
32.727	0	0
32.727	0	0
32.728	0	0
32.728	0	0
32.729	0	0
32.729	0	0
32.73	0	0
32.73	0	0
32.731	0	0
32.731	0	0
32.732	0	0
32.732	0	0
32.733	0	0
32.733	0	0
32.734	0	0
32.734	0	0
32.735	0	0
32.735	0	0
32.736	0	0
32.736	0	0
32.737	0	0
32.737	0	0
32.738	0	0
32.739	0	0
32.739	0	0
32.74	0	0
32.74	0	0
32.741	0	0
32.741	0	0
32.742	0	0
32.742	0	0
32.743	0	0
32.743	0	0
32.744	0	0
32.744	0	0
32.745	0	0
32.745	0	0
32.746	0	0
32.746	0	0
32.747	0	0
32.747	0	0
32.748	0	0
32.748	0	0
32.749	0	0
32.749	0	0
32.75	0	0
32.75	0	0
32.751	0	0
32.752	0	0
32.752	0	0
32.753	0	0
32.753	0	0
32.754	0	0
32.754	0	0
32.755	0	0
32.755	0	0
32.756	0	0
32.756	0	0
32.757	0	0
32.757	0	0
32.758	0	0
32.758	0	0
32.759	0	0
32.759	0	0
32.76	0	0
32.76	0	0
32.761	0	0
32.761	0	0
32.762	0	0
32.762	0	0
32.763	0	0
32.763	0	0
32.764	0	0
32.764	0	0
32.765	0	0
32.766	0	0
32.766	0	0
32.767	0	0
32.767	0	0
32.768	0	0
32.768	0	0
32.769	0	0
32.769	0	0
32.77	0	0
32.77	0	0
32.771	0	0
32.771	0	0
32.772	0	0
32.772	0	0
32.773	0	0
32.773	0	0
32.774	0	0
32.774	0	0
32.775	0	0
32.775	0	0
32.776	0	0
32.776	0	0
32.777	0	0
32.777	0	0
32.778	0	0
32.779	0	0
32.779	0	0
32.78	0	0
32.78	0	0
32.781	0	0
32.781	0	0
32.782	0	0
32.782	0	0
32.783	0	0
32.783	0	0
32.784	0	0
32.784	0	0
32.785	0	0
32.785	0	0
32.786	0	0
32.786	0	0
32.787	0	0
32.787	0	0
32.788	0	0
32.788	0	0
32.789	0	0
32.789	0	0
32.79	0	0
32.79	0	0
32.791	0	0
32.791	0	0
32.792	0	0
32.793	0	0
32.793	0	0
32.794	0	0
32.794	0	0
32.795	0	0
32.795	0	0
32.796	0	0
32.796	0	0
32.797	0	0
32.797	0	0
32.798	0	0
32.798	0	0
32.799	0	0
32.799	0	0
32.8	0	0
32.8	0	0
32.801	0	0
32.801	0	0
32.802	0	0
32.802	0	0
32.803	0	0
32.803	0	0
32.804	0	0
32.804	0	0
32.805	0	0
32.806	0	0
32.806	0	0
32.807	0	0
32.807	0	0
32.808	0	0
32.808	0	0
32.809	0	0
32.809	0	0
32.81	0	0
32.81	0	0
32.811	0	0
32.811	0	0
32.812	0	0
32.812	0	0
32.813	0	0
32.813	0	0
32.814	0	0
32.814	0	0
32.815	0	0
32.815	0	0
32.816	0	0
32.816	0	0
32.817	0	0
32.817	0	0
32.818	0	0
32.819	0	0
32.819	0	0
32.82	0	0
32.82	0	0
32.821	0	0
32.821	0	0
32.822	0	0
32.822	0	0
32.823	0	0
32.823	0	0
32.824	0	0
32.824	0	0
32.825	0	0
32.825	0	0
32.826	0	0
32.826	0	0
32.827	0	0
32.827	0	0
32.828	0	0
32.828	0	0
32.829	0	0
32.829	0	0
32.83	0	0
32.83	0	0
32.831	0	0
32.831	0	0
32.832	0	0
32.833	0	0
32.833	0	0
32.834	0	0
32.834	0	0
32.835	0	0
32.835	0	0
32.836	0	0
32.836	0	0
32.837	0	0
32.837	0	0
32.838	0	0
32.838	0	0
32.839	0	0
32.839	0	0
32.84	0	0
32.84	0	0
32.841	0	0
32.841	0	0
32.842	0	0
32.842	0	0
32.843	0	0
32.843	0	0
32.844	0	0
32.844	0	0
32.845	0	0
32.846	0	0
32.846	0	0
32.847	0	0
32.847	0	0
32.848	0	0
32.848	0	0
32.849	0	0
32.849	0	0
32.85	0	0
32.85	0	0
32.851	0	0
32.851	0	0
32.852	0	0
32.852	0	0
32.853	0	0
32.853	0	0
32.854	0	0
32.854	0	0
32.855	0	0
32.855	0	0
32.856	0	0
32.856	0	0
32.857	0	0
32.857	0	0
32.858	0	0
32.858	0	0
32.859	0	0
32.86	0	0
32.86	0	0
32.861	0	0
32.861	0	0
32.862	0	0
32.862	0	0
32.863	0	0
32.863	0	0
32.864	0	0
32.864	0	0
32.865	0	0
32.865	0	0
32.866	0	0
32.866	0	0
32.867	0	0
32.867	0	0
32.868	0	0
32.868	0	0
32.869	0	0
32.869	0	0
32.87	0	0
32.87	0	0
32.871	0	0
32.871	0	0
32.872	0	0
32.873	0	0
32.873	0	0
32.874	0	0
32.874	0	0
32.875	0	0
32.875	0	0
32.876	0	0
32.876	0	0
32.877	0	0
32.877	0	0
32.878	0	0
32.878	0	0
32.879	0	0
32.879	0	0
32.88	0	0
32.88	0	0
32.881	0	0
32.881	0	0
32.882	0	0
32.882	0	0
32.883	0	0
32.883	0	0
32.884	0	0
32.884	0	0
32.885	0	0
32.885	0	0
32.886	0	0
32.887	0	0
32.887	0	0
32.888	0	0
32.888	0	0
32.889	0	0
32.889	0	0
32.89	0	0
32.89	0	0
32.891	0	0
32.891	0	0
32.892	0	0
32.892	0	0
32.893	0	0
32.893	0	0
32.894	0	0
32.894	0	0
32.895	0	0
32.895	0	0
32.896	0	0
32.896	0	0
32.897	0	0
32.897	0	0
32.898	0	0
32.898	0	0
32.899	0	0
32.9	0	0
32.9	0	0
32.901	0	0
32.901	0	0
32.902	0	0
32.902	0	0
32.903	0	0
32.903	0	0
32.904	0	0
32.904	0	0
32.905	0	0
32.905	0	0
32.906	0	0
32.906	0	0
32.907	0	0
32.907	0	0
32.908	0	0
32.908	0	0
32.909	0	0
32.909	0	0
32.91	0	0
32.91	0	0
32.911	0	0
32.911	0	0
32.912	0	0
32.912	0	0
32.913	0	0
32.914	0	0
32.914	0	0
32.915	0	0
32.915	0	0
32.916	0	0
32.916	0	0
32.917	0	0
32.917	0	0
32.918	0	0
32.918	0	0
32.919	0	0
32.919	0	0
32.92	0	0
32.92	0	0
32.921	0	0
32.921	0	0
32.922	0	0
32.922	0	0
32.923	0	0
32.923	0	0
32.924	0	0
32.924	0	0
32.925	0	0
32.925	0	0
32.926	0	0
32.926	0	0
32.927	0	0
32.928	0	0
32.928	0	0
32.929	0	0
32.929	0	0
32.93	0	0
32.93	0	0
32.931	0	0
32.931	0	0
32.932	0	0
32.932	0	0
32.933	0	0
32.933	0	0
32.934	0	0
32.934	0	0
32.935	0	0
32.935	0	0
32.936	0	0
32.936	0	0
32.937	0	0
32.937	0	0
32.938	0	0
32.938	0	0
32.939	0	0
32.939	0	0
32.94	0	0
32.941	0	0
32.941	0	0
32.942	0	0
32.942	0	0
32.943	0	0
32.943	0	0
32.944	0	0
32.944	0	0
32.945	0	0
32.945	0	0
32.946	0	0
32.946	0	0
32.947	0	0
32.947	0	0
32.948	0	0
32.948	0	0
32.949	0	0
32.949	0	0
32.95	0	0
32.95	0	0
32.951	0	0
32.951	0	0
32.952	0	0
32.952	0	0
32.953	0	0
32.953	0	0
32.954	0	0
32.955	0	0
32.955	0	0
32.956	0	0
32.956	0	0
32.957	0	0
32.957	0	0
32.958	0	0
32.958	0	0
32.959	0	0
32.959	0	0
32.96	0	0
32.96	0	0
32.961	0	0
32.961	0	0
32.962	0	0
32.962	0	0
32.963	0	0
32.963	0	0
32.964	0	0
32.964	0	0
32.965	0	0
32.965	0	0
32.966	0	0
32.966	0	0
32.967	0	0
32.968	0	0
32.968	0	0
32.969	0	0
32.969	0	0
32.97	0	0
32.97	0	0
32.971	0	0
32.971	0	0
32.972	0	0
32.972	0	0
